Day,Minute,Outdoor (Zone - 0) Occupant,Bedroom (Zone - 1) Occupant,Livingroom (Zone - 2) Occupant,Kitchen (Zone - 3) Occupant,Bathroom (Zone - 4) Occupant
8,1302,2,0,0,0,0
8,1303,2,0,0,0,0
8,1304,2,0,0,0,0
8,1305,2,0,0,0,0
8,1306,2,0,0,0,0
8,1307,2,0,0,0,0
8,1308,2,0,0,0,0
8,1309,2,0,0,0,0
8,1310,2,0,0,0,0
8,1311,2,0,0,0,0
8,1312,2,0,0,0,0
8,1313,2,0,0,0,0
8,1314,2,0,0,0,0
8,1315,2,0,0,0,0
8,1316,2,0,0,0,0
8,1317,2,0,0,0,0
8,1318,2,0,0,0,0
8,1319,2,0,0,0,0
8,1320,2,0,0,0,0
8,1321,2,0,0,0,0
8,1322,2,0,0,0,0
8,1323,2,0,0,0,0
8,1324,2,0,0,0,0
8,1325,2,0,0,0,0
8,1326,2,0,0,0,0
8,1327,2,0,0,0,0
8,1328,2,0,0,0,0
8,1329,2,0,0,0,0
8,1330,2,0,0,0,0
8,1331,2,0,0,0,0
8,1332,2,0,0,0,0
8,1333,2,0,0,0,0
8,1334,2,0,0,0,0
8,1335,2,0,0,0,0
8,1336,2,0,0,0,0
8,1337,2,0,0,0,0
8,1338,2,0,0,0,0
8,1339,2,0,0,0,0
8,1340,2,0,0,0,0
8,1341,2,0,0,0,0
8,1342,2,0,0,0,0
8,1343,2,0,0,0,0
8,1344,2,0,0,0,0
8,1345,2,0,0,0,0
8,1346,2,0,0,0,0
8,1347,2,0,0,0,0
8,1348,2,0,0,0,0
8,1349,2,0,0,0,0
8,1350,2,0,0,0,0
8,1351,2,0,0,0,0
8,1352,2,0,0,0,0
8,1353,2,0,0,0,0
8,1354,2,0,0,0,0
8,1355,2,0,0,0,0
8,1356,2,0,0,0,0
8,1357,2,0,0,0,0
8,1358,2,0,0,0,0
8,1359,2,0,0,0,0
8,1360,2,0,0,0,0
8,1361,2,0,0,0,0
8,1362,2,0,0,0,0
8,1363,2,0,0,0,0
8,1364,2,0,0,0,0
8,1365,2,0,0,0,0
8,1366,2,0,0,0,0
8,1367,2,0,0,0,0
8,1368,2,0,0,0,0
8,1369,2,0,0,0,0
8,1370,2,0,0,0,0
8,1371,2,0,0,0,0
8,1372,2,0,0,0,0
8,1373,2,0,0,0,0
8,1374,2,0,0,0,0
8,1375,2,0,0,0,0
8,1376,2,0,0,0,0
8,1377,2,0,0,0,0
8,1378,2,0,0,0,0
8,1379,2,0,0,0,0
8,1380,2,0,0,0,0
8,1381,2,0,0,0,0
8,1382,2,0,0,0,0
8,1383,2,0,0,0,0
8,1384,2,0,0,0,0
8,1385,2,0,0,0,0
8,1386,2,0,0,0,0
8,1387,2,0,0,0,0
8,1388,2,0,0,0,0
8,1389,2,0,0,0,0
8,1390,2,0,0,0,0
8,1391,2,0,0,0,0
8,1392,2,0,0,0,0
8,1393,2,0,0,0,0
8,1394,2,0,0,0,0
8,1395,2,0,0,0,0
8,1396,2,0,0,0,0
8,1397,2,0,0,0,0
8,1398,2,0,0,0,0
8,1399,2,0,0,0,0
8,1400,2,0,0,0,0
8,1401,2,0,0,0,0
8,1402,2,0,0,0,0
8,1403,2,0,0,0,0
8,1404,2,0,0,0,0
8,1405,2,0,0,0,0
8,1406,2,0,0,0,0
8,1407,2,0,0,0,0
8,1408,2,0,0,0,0
8,1409,2,0,0,0,0
8,1410,2,0,0,0,0
8,1411,2,0,0,0,0
8,1412,2,0,0,0,0
8,1413,2,0,0,0,0
8,1414,2,0,0,0,0
8,1415,2,0,0,0,0
8,1416,2,0,0,0,0
8,1417,2,0,0,0,0
8,1418,2,0,0,0,0
8,1419,2,0,0,0,0
8,1420,2,0,0,0,0
8,1421,2,0,0,0,0
8,1422,2,0,0,0,0
8,1423,2,0,0,0,0
8,1424,2,0,0,0,0
8,1425,2,0,0,0,0
8,1426,2,0,0,0,0
8,1427,2,0,0,0,0
8,1428,2,0,0,0,0
8,1429,2,0,0,0,0
8,1430,2,0,0,0,0
8,1431,2,0,0,0,0
8,1432,2,0,0,0,0
8,1433,2,0,0,0,0
8,1434,2,0,0,0,0
8,1435,2,0,0,0,0
8,1436,2,0,0,0,0
8,1437,2,0,0,0,0
8,1438,2,0,0,0,0
8,1439,2,0,0,0,0
9,0,2,0,0,0,0
9,1,2,0,0,0,0
9,2,2,0,0,0,0
9,3,2,0,0,0,0
9,4,2,0,0,0,0
9,5,2,0,0,0,0
9,6,2,0,0,0,0
9,7,2,0,0,0,0
9,8,2,0,0,0,0
9,9,2,0,0,0,0
9,10,2,0,0,0,0
9,11,2,0,0,0,0
9,12,2,0,0,0,0
9,13,2,0,0,0,0
9,14,2,0,0,0,0
9,15,2,0,0,0,0
9,16,2,0,0,0,0
9,17,2,0,0,0,0
9,18,2,0,0,0,0
9,19,2,0,0,0,0
9,20,2,0,0,0,0
9,21,2,0,0,0,0
9,22,2,0,0,0,0
9,23,2,0,0,0,0
9,24,2,0,0,0,0
9,25,2,0,0,0,0
9,26,2,0,0,0,0
9,27,2,0,0,0,0
9,28,2,0,0,0,0
9,29,2,0,0,0,0
9,30,2,0,0,0,0
9,31,2,0,0,0,0
9,32,2,0,0,0,0
9,33,2,0,0,0,0
9,34,2,0,0,0,0
9,35,2,0,0,0,0
9,36,2,0,0,0,0
9,37,2,0,0,0,0
9,38,2,0,0,0,0
9,39,2,0,0,0,0
9,40,2,0,0,0,0
9,41,2,0,0,0,0
9,42,2,0,0,0,0
9,43,2,0,0,0,0
9,44,2,0,0,0,0
9,45,2,0,0,0,0
9,46,2,0,0,0,0
9,47,2,0,0,0,0
9,48,2,0,0,0,0
9,49,2,0,0,0,0
9,50,2,0,0,0,0
9,51,2,0,0,0,0
9,52,2,0,0,0,0
9,53,2,0,0,0,0
9,54,2,0,0,0,0
9,55,2,0,0,0,0
9,56,2,0,0,0,0
9,57,2,0,0,0,0
9,58,2,0,0,0,0
9,59,2,0,0,0,0
9,60,2,0,0,0,0
9,61,2,0,0,0,0
9,62,2,0,0,0,0
9,63,2,0,0,0,0
9,64,2,0,0,0,0
9,65,2,0,0,0,0
9,66,2,0,0,0,0
9,67,2,0,0,0,0
9,68,2,0,0,0,0
9,69,2,0,0,0,0
9,70,2,0,0,0,0
9,71,2,0,0,0,0
9,72,2,0,0,0,0
9,73,2,0,0,0,0
9,74,2,0,0,0,0
9,75,2,0,0,0,0
9,76,2,0,0,0,0
9,77,2,0,0,0,0
9,78,2,0,0,0,0
9,79,2,0,0,0,0
9,80,2,0,0,0,0
9,81,2,0,0,0,0
9,82,2,0,0,0,0
9,83,2,0,0,0,0
9,84,2,0,0,0,0
9,85,2,0,0,0,0
9,86,2,0,0,0,0
9,87,2,0,0,0,0
9,88,2,0,0,0,0
9,89,2,0,0,0,0
9,90,2,0,0,0,0
9,91,2,0,0,0,0
9,92,2,0,0,0,0
9,93,2,0,0,0,0
9,94,2,0,0,0,0
9,95,2,0,0,0,0
9,96,2,0,0,0,0
9,97,2,0,0,0,0
9,98,2,0,0,0,0
9,99,2,0,0,0,0
9,100,2,0,0,0,0
9,101,2,0,0,0,0
9,102,2,0,0,0,0
9,103,2,0,0,0,0
9,104,2,0,0,0,0
9,105,2,0,0,0,0
9,106,2,0,0,0,0
9,107,2,0,0,0,0
9,108,2,0,0,0,0
9,109,2,0,0,0,0
9,110,2,0,0,0,0
9,111,2,0,0,0,0
9,112,2,0,0,0,0
9,113,2,0,0,0,0
9,114,2,0,0,0,0
9,115,2,0,0,0,0
9,116,2,0,0,0,0
9,117,2,0,0,0,0
9,118,2,0,0,0,0
9,119,2,0,0,0,0
9,120,2,0,0,0,0
9,121,2,0,0,0,0
9,122,2,0,0,0,0
9,123,2,0,0,0,0
9,124,2,0,0,0,0
9,125,2,0,0,0,0
9,126,2,0,0,0,0
9,127,2,0,0,0,0
9,128,2,0,0,0,0
9,129,2,0,0,0,0
9,130,2,0,0,0,0
9,131,2,0,0,0,0
9,132,2,0,0,0,0
9,133,2,0,0,0,0
9,134,2,0,0,0,0
9,135,2,0,0,0,0
9,136,2,0,0,0,0
9,137,2,0,0,0,0
9,138,2,0,0,0,0
9,139,2,0,0,0,0
9,140,2,0,0,0,0
9,141,2,0,0,0,0
9,142,2,0,0,0,0
9,143,2,0,0,0,0
9,144,2,0,0,0,0
9,145,2,0,0,0,0
9,146,2,0,0,0,0
9,147,2,0,0,0,0
9,148,2,0,0,0,0
9,149,2,0,0,0,0
9,150,2,0,0,0,0
9,151,2,0,0,0,0
9,152,2,0,0,0,0
9,153,2,0,0,0,0
9,154,2,0,0,0,0
9,155,2,0,0,0,0
9,156,2,0,0,0,0
9,157,2,0,0,0,0
9,158,2,0,0,0,0
9,159,2,0,0,0,0
9,160,2,0,0,0,0
9,161,2,0,0,0,0
9,162,2,0,0,0,0
9,163,2,0,0,0,0
9,164,2,0,0,0,0
9,165,2,0,0,0,0
9,166,2,0,0,0,0
9,167,2,0,0,0,0
9,168,2,0,0,0,0
9,169,2,0,0,0,0
9,170,2,0,0,0,0
9,171,2,0,0,0,0
9,172,2,0,0,0,0
9,173,2,0,0,0,0
9,174,2,0,0,0,0
9,175,2,0,0,0,0
9,176,2,0,0,0,0
9,177,2,0,0,0,0
9,178,2,0,0,0,0
9,179,2,0,0,0,0
9,180,2,0,0,0,0
9,181,2,0,0,0,0
9,182,2,0,0,0,0
9,183,2,0,0,0,0
9,184,2,0,0,0,0
9,185,2,0,0,0,0
9,186,2,0,0,0,0
9,187,2,0,0,0,0
9,188,2,0,0,0,0
9,189,2,0,0,0,0
9,190,2,0,0,0,0
9,191,2,0,0,0,0
9,192,2,0,0,0,0
9,193,2,0,0,0,0
9,194,2,0,0,0,0
9,195,2,0,0,0,0
9,196,2,0,0,0,0
9,197,2,0,0,0,0
9,198,2,0,0,0,0
9,199,2,0,0,0,0
9,200,2,0,0,0,0
9,201,2,0,0,0,0
9,202,2,0,0,0,0
9,203,2,0,0,0,0
9,204,2,0,0,0,0
9,205,2,0,0,0,0
9,206,2,0,0,0,0
9,207,2,0,0,0,0
9,208,2,0,0,0,0
9,209,2,0,0,0,0
9,210,2,0,0,0,0
9,211,2,0,0,0,0
9,212,2,0,0,0,0
9,213,2,0,0,0,0
9,214,2,0,0,0,0
9,215,2,0,0,0,0
9,216,2,0,0,0,0
9,217,2,0,0,0,0
9,218,2,0,0,0,0
9,219,2,0,0,0,0
9,220,2,0,0,0,0
9,221,2,0,0,0,0
9,222,2,0,0,0,0
9,223,2,0,0,0,0
9,224,2,0,0,0,0
9,225,2,0,0,0,0
9,226,2,0,0,0,0
9,227,2,0,0,0,0
9,228,2,0,0,0,0
9,229,2,0,0,0,0
9,230,2,0,0,0,0
9,231,2,0,0,0,0
9,232,2,0,0,0,0
9,233,2,0,0,0,0
9,234,2,0,0,0,0
9,235,2,0,0,0,0
9,236,2,0,0,0,0
9,237,2,0,0,0,0
9,238,2,0,0,0,0
9,239,2,0,0,0,0
9,240,2,0,0,0,0
9,241,2,0,0,0,0
9,242,2,0,0,0,0
9,243,2,0,0,0,0
9,244,2,0,0,0,0
9,245,2,0,0,0,0
9,246,2,0,0,0,0
9,247,2,0,0,0,0
9,248,2,0,0,0,0
9,249,2,0,0,0,0
9,250,2,0,0,0,0
9,251,2,0,0,0,0
9,252,2,0,0,0,0
9,253,2,0,0,0,0
9,254,2,0,0,0,0
9,255,2,0,0,0,0
9,256,2,0,0,0,0
9,257,2,0,0,0,0
9,258,2,0,0,0,0
9,259,2,0,0,0,0
9,260,2,0,0,0,0
9,261,2,0,0,0,0
9,262,2,0,0,0,0
9,263,2,0,0,0,0
9,264,2,0,0,0,0
9,265,2,0,0,0,0
9,266,2,0,0,0,0
9,267,2,0,0,0,0
9,268,2,0,0,0,0
9,269,2,0,0,0,0
9,270,2,0,0,0,0
9,271,2,0,0,0,0
9,272,2,0,0,0,0
9,273,2,0,0,0,0
9,274,2,0,0,0,0
9,275,2,0,0,0,0
9,276,2,0,0,0,0
9,277,2,0,0,0,0
9,278,2,0,0,0,0
9,279,2,0,0,0,0
9,280,2,0,0,0,0
9,281,2,0,0,0,0
9,282,2,0,0,0,0
9,283,2,0,0,0,0
9,284,2,0,0,0,0
9,285,2,0,0,0,0
9,286,2,0,0,0,0
9,287,2,0,0,0,0
9,288,2,0,0,0,0
9,289,2,0,0,0,0
9,290,2,0,0,0,0
9,291,2,0,0,0,0
9,292,2,0,0,0,0
9,293,2,0,0,0,0
9,294,2,0,0,0,0
9,295,2,0,0,0,0
9,296,2,0,0,0,0
9,297,2,0,0,0,0
9,298,2,0,0,0,0
9,299,2,0,0,0,0
9,300,2,0,0,0,0
9,301,2,0,0,0,0
9,302,2,0,0,0,0
9,303,2,0,0,0,0
9,304,2,0,0,0,0
9,305,2,0,0,0,0
9,306,2,0,0,0,0
9,307,2,0,0,0,0
9,308,2,0,0,0,0
9,309,2,0,0,0,0
9,310,2,0,0,0,0
9,311,2,0,0,0,0
9,312,2,0,0,0,0
9,313,2,0,0,0,0
9,314,2,0,0,0,0
9,315,2,0,0,0,0
9,316,2,0,0,0,0
9,317,2,0,0,0,0
9,318,2,0,0,0,0
9,319,2,0,0,0,0
9,320,2,0,0,0,0
9,321,2,0,0,0,0
9,322,2,0,0,0,0
9,323,2,0,0,0,0
9,324,2,0,0,0,0
9,325,2,0,0,0,0
9,326,2,0,0,0,0
9,327,2,0,0,0,0
9,328,2,0,0,0,0
9,329,2,0,0,0,0
9,330,2,0,0,0,0
9,331,2,0,0,0,0
9,332,2,0,0,0,0
9,333,2,0,0,0,0
9,334,2,0,0,0,0
9,335,2,0,0,0,0
9,336,2,0,0,0,0
9,337,2,0,0,0,0
9,338,2,0,0,0,0
9,339,2,0,0,0,0
9,340,2,0,0,0,0
9,341,2,0,0,0,0
9,342,2,0,0,0,0
9,343,2,0,0,0,0
9,344,2,0,0,0,0
9,345,2,0,0,0,0
9,346,2,0,0,0,0
9,347,2,0,0,0,0
9,348,2,0,0,0,0
9,349,2,0,0,0,0
9,350,2,0,0,0,0
9,351,2,0,0,0,0
9,352,2,0,0,0,0
9,353,2,0,0,0,0
9,354,2,0,0,0,0
9,355,2,0,0,0,0
9,356,2,0,0,0,0
9,357,2,0,0,0,0
9,358,2,0,0,0,0
9,359,2,0,0,0,0
9,360,2,0,0,0,0
9,361,2,0,0,0,0
9,362,2,0,0,0,0
9,363,2,0,0,0,0
9,364,2,0,0,0,0
9,365,2,0,0,0,0
9,366,2,0,0,0,0
9,367,2,0,0,0,0
9,368,2,0,0,0,0
9,369,2,0,0,0,0
9,370,2,0,0,0,0
9,371,2,0,0,0,0
9,372,2,0,0,0,0
9,373,2,0,0,0,0
9,374,2,0,0,0,0
9,375,2,0,0,0,0
9,376,2,0,0,0,0
9,377,2,0,0,0,0
9,378,2,0,0,0,0
9,379,2,0,0,0,0
9,380,2,0,0,0,0
9,381,2,0,0,0,0
9,382,2,0,0,0,0
9,383,2,0,0,0,0
9,384,2,0,0,0,0
9,385,2,0,0,0,0
9,386,2,0,0,0,0
9,387,2,0,0,0,0
9,388,2,0,0,0,0
9,389,2,0,0,0,0
9,390,2,0,0,0,0
9,391,2,0,0,0,0
9,392,2,0,0,0,0
9,393,2,0,0,0,0
9,394,2,0,0,0,0
9,395,2,0,0,0,0
9,396,2,0,0,0,0
9,397,2,0,0,0,0
9,398,2,0,0,0,0
9,399,2,0,0,0,0
9,400,2,0,0,0,0
9,401,2,0,0,0,0
9,402,2,0,0,0,0
9,403,2,0,0,0,0
9,404,2,0,0,0,0
9,405,2,0,0,0,0
9,406,2,0,0,0,0
9,407,2,0,0,0,0
9,408,2,0,0,0,0
9,409,2,0,0,0,0
9,410,2,0,0,0,0
9,411,2,0,0,0,0
9,412,2,0,0,0,0
9,413,2,0,0,0,0
9,414,2,0,0,0,0
9,415,2,0,0,0,0
9,416,2,0,0,0,0
9,417,2,0,0,0,0
9,418,2,0,0,0,0
9,419,2,0,0,0,0
9,420,2,0,0,0,0
9,421,2,0,0,0,0
9,422,2,0,0,0,0
9,423,2,0,0,0,0
9,424,2,0,0,0,0
9,425,2,0,0,0,0
9,426,2,0,0,0,0
9,427,2,0,0,0,0
9,428,2,0,0,0,0
9,429,2,0,0,0,0
9,430,2,0,0,0,0
9,431,2,0,0,0,0
9,432,2,0,0,0,0
9,433,2,0,0,0,0
9,434,2,0,0,0,0
9,435,2,0,0,0,0
9,436,2,0,0,0,0
9,437,2,0,0,0,0
9,438,2,0,0,0,0
9,439,2,0,0,0,0
9,440,2,0,0,0,0
9,441,2,0,0,0,0
9,442,2,0,0,0,0
9,443,2,0,0,0,0
9,444,2,0,0,0,0
9,445,2,0,0,0,0
9,446,2,0,0,0,0
9,447,2,0,0,0,0
9,448,2,0,0,0,0
9,449,2,0,0,0,0
9,450,2,0,0,0,0
9,451,2,0,0,0,0
9,452,2,0,0,0,0
9,453,2,0,0,0,0
9,454,2,0,0,0,0
9,455,2,0,0,0,0
9,456,2,0,0,0,0
9,457,2,0,0,0,0
9,458,2,0,0,0,0
9,459,2,0,0,0,0
9,460,2,0,0,0,0
9,461,2,0,0,0,0
9,462,2,0,0,0,0
9,463,2,0,0,0,0
9,464,2,0,0,0,0
9,465,2,0,0,0,0
9,466,2,0,0,0,0
9,467,2,0,0,0,0
9,468,2,0,0,0,0
9,469,2,0,0,0,0
9,470,2,0,0,0,0
9,471,2,0,0,0,0
9,472,2,0,0,0,0
9,473,2,0,0,0,0
9,474,2,0,0,0,0
9,475,2,0,0,0,0
9,476,2,0,0,0,0
9,477,2,0,0,0,0
9,478,2,0,0,0,0
9,479,2,0,0,0,0
9,480,2,0,0,0,0
9,481,2,0,0,0,0
9,482,2,0,0,0,0
9,483,2,0,0,0,0
9,484,2,0,0,0,0
9,485,2,0,0,0,0
9,486,2,0,0,0,0
9,487,2,0,0,0,0
9,488,2,0,0,0,0
9,489,2,0,0,0,0
9,490,2,0,0,0,0
9,491,2,0,0,0,0
9,492,2,0,0,0,0
9,493,2,0,0,0,0
9,494,2,0,0,0,0
9,495,2,0,0,0,0
9,496,2,0,0,0,0
9,497,2,0,0,0,0
9,498,2,0,0,0,0
9,499,2,0,0,0,0
9,500,2,0,0,0,0
9,501,2,0,0,0,0
9,502,2,0,0,0,0
9,503,2,0,0,0,0
9,504,2,0,0,0,0
9,505,2,0,0,0,0
9,506,1,0,0,1,0
9,507,1,0,0,1,0
9,508,0,1,1,0,0
9,509,0,0,2,0,0
9,510,0,0,2,0,0
9,511,1,0,1,0,0
9,512,1,0,1,0,0
9,513,1,0,1,0,0
9,514,1,0,1,0,0
9,515,0,0,0,1,1
9,516,0,0,0,1,1
9,517,0,0,1,1,0
9,518,0,0,1,1,0
9,519,0,0,1,1,0
9,520,0,0,1,1,0
9,521,0,0,1,1,0
9,522,0,0,2,0,0
9,523,0,0,2,0,0
9,524,0,0,2,0,0
9,525,0,0,2,0,0
9,526,0,1,0,1,0
9,527,0,0,0,2,0
9,528,0,0,0,2,0
9,529,0,1,0,1,0
9,530,0,1,0,1,0
9,531,0,1,0,1,0
9,532,0,1,0,1,0
9,533,0,1,0,1,0
9,534,0,0,0,2,0
9,535,0,0,0,2,0
9,536,0,0,0,2,0
9,537,0,0,0,2,0
9,538,0,0,0,2,0
9,539,0,0,0,2,0
9,540,0,0,0,2,0
9,541,0,0,0,2,0
9,542,0,0,0,2,0
9,543,0,0,0,2,0
9,544,0,0,0,2,0
9,545,0,0,0,2,0
9,546,0,0,0,2,0
9,547,0,0,0,2,0
9,548,0,0,0,2,0
9,549,0,0,0,2,0
9,550,0,0,0,2,0
9,551,0,0,0,2,0
9,552,0,0,0,2,0
9,553,0,0,0,2,0
9,554,0,0,0,2,0
9,555,0,0,0,2,0
9,556,0,0,0,2,0
9,557,0,0,0,2,0
9,558,0,0,0,2,0
9,559,0,0,0,2,0
9,560,0,0,0,2,0
9,561,0,0,0,2,0
9,562,0,0,0,2,0
9,563,0,0,0,2,0
9,564,0,0,0,2,0
9,565,0,0,0,2,0
9,566,0,0,0,2,0
9,567,0,0,0,2,0
9,568,0,0,0,2,0
9,569,0,0,0,2,0
9,570,0,0,0,2,0
9,571,0,0,0,2,0
9,572,0,0,0,2,0
9,573,0,0,0,2,0
9,574,0,0,0,2,0
9,575,0,0,0,2,0
9,576,0,0,0,2,0
9,577,0,0,0,2,0
9,578,0,0,0,2,0
9,579,0,0,0,2,0
9,580,0,0,0,2,0
9,581,0,0,0,2,0
9,582,0,0,0,2,0
9,583,0,0,0,2,0
9,584,0,0,0,2,0
9,585,0,0,0,2,0
9,586,0,0,0,2,0
9,587,0,0,0,2,0
9,588,0,0,0,2,0
9,589,0,0,0,2,0
9,590,0,0,0,2,0
9,591,0,0,0,2,0
9,592,0,0,0,2,0
9,593,0,0,0,2,0
9,594,0,0,0,2,0
9,595,0,0,0,2,0
9,596,0,0,0,2,0
9,597,0,0,0,2,0
9,598,0,0,0,2,0
9,599,0,0,0,2,0
9,600,0,0,0,2,0
9,601,0,0,0,2,0
9,602,0,0,0,2,0
9,603,0,0,0,2,0
9,604,0,0,0,2,0
9,605,0,0,0,2,0
9,606,0,0,0,2,0
9,607,0,0,0,2,0
9,608,0,0,0,2,0
9,609,0,0,0,2,0
9,610,0,0,0,2,0
9,611,0,0,0,2,0
9,612,0,0,0,2,0
9,613,0,0,0,2,0
9,614,0,0,0,2,0
9,615,0,0,0,2,0
9,616,0,0,0,2,0
9,617,0,0,0,2,0
9,618,0,0,0,2,0
9,619,0,0,0,2,0
9,620,0,0,0,2,0
9,621,0,0,0,2,0
9,622,0,0,0,2,0
9,623,0,0,0,2,0
9,624,0,0,0,2,0
9,625,0,0,0,2,0
9,626,0,0,0,2,0
9,627,0,0,0,2,0
9,628,0,0,0,2,0
9,629,0,0,0,2,0
9,630,0,0,0,2,0
9,631,0,0,0,2,0
9,632,0,0,0,2,0
9,633,0,0,0,2,0
9,634,0,0,0,2,0
9,635,0,0,0,2,0
9,636,0,0,0,2,0
9,637,0,0,0,2,0
9,638,0,0,0,2,0
9,639,0,0,0,2,0
9,640,0,0,0,2,0
9,641,0,0,0,2,0
9,642,0,0,0,2,0
9,643,0,0,0,2,0
9,644,0,0,0,2,0
9,645,0,0,0,2,0
9,646,0,0,0,2,0
9,647,0,0,0,2,0
9,648,0,0,0,2,0
9,649,0,0,0,2,0
9,650,0,0,0,2,0
9,651,0,0,0,2,0
9,652,0,0,0,2,0
9,653,0,0,0,2,0
9,654,0,0,0,2,0
9,655,0,0,0,2,0
9,656,0,0,0,2,0
9,657,0,0,0,2,0
9,658,0,0,0,2,0
9,659,0,0,0,2,0
9,660,0,0,0,2,0
9,661,0,0,0,2,0
9,662,0,0,0,2,0
9,663,0,0,0,2,0
9,664,0,0,0,2,0
9,665,0,0,0,2,0
9,666,0,0,0,2,0
9,667,0,0,0,2,0
9,668,0,0,0,2,0
9,669,0,0,0,2,0
9,670,0,0,0,2,0
9,671,0,0,0,2,0
9,672,0,0,0,2,0
9,673,0,0,0,2,0
9,674,0,0,0,2,0
9,675,0,0,0,2,0
9,676,0,0,0,2,0
9,677,0,0,0,2,0
9,678,0,0,0,2,0
9,679,0,0,0,2,0
9,680,0,0,0,2,0
9,681,0,0,0,2,0
9,682,0,0,0,2,0
9,683,1,0,0,1,0
9,684,1,0,0,1,0
9,685,0,1,1,0,0
9,686,1,0,1,0,0
9,687,1,0,1,0,0
9,688,1,0,1,0,0
9,689,1,0,1,0,0
9,690,1,0,1,0,0
9,691,1,0,1,0,0
9,692,0,0,0,1,1
9,693,0,0,0,1,1
9,694,0,0,1,1,0
9,695,0,0,1,1,0
9,696,0,0,1,1,0
9,697,0,0,1,1,0
9,698,0,0,1,1,0
9,699,0,0,2,0,0
9,700,0,0,2,0,0
9,701,0,0,2,0,0
9,702,0,0,2,0,0
9,703,0,1,0,1,0
9,704,0,0,0,2,0
9,705,0,0,0,2,0
9,706,0,0,0,2,0
9,707,0,0,0,2,0
9,708,0,0,0,2,0
9,709,0,1,0,1,0
9,710,0,1,0,1,0
9,711,0,1,0,1,0
9,712,0,1,0,1,0
9,713,0,0,0,2,0
9,714,0,0,0,2,0
9,715,2,0,0,0,0
9,716,2,0,0,0,0
9,717,2,0,0,0,0
9,718,2,0,0,0,0
9,719,2,0,0,0,0
9,720,2,0,0,0,0
9,721,2,0,0,0,0
9,722,2,0,0,0,0
9,723,2,0,0,0,0
9,724,2,0,0,0,0
9,725,2,0,0,0,0
9,726,2,0,0,0,0
9,727,2,0,0,0,0
9,728,2,0,0,0,0
9,729,2,0,0,0,0
9,730,2,0,0,0,0
9,731,2,0,0,0,0
9,732,2,0,0,0,0
9,733,2,0,0,0,0
9,734,2,0,0,0,0
9,735,2,0,0,0,0
9,736,2,0,0,0,0
9,737,2,0,0,0,0
9,738,2,0,0,0,0
9,739,2,0,0,0,0
9,740,2,0,0,0,0
9,741,2,0,0,0,0
9,742,2,0,0,0,0
9,743,2,0,0,0,0
9,744,2,0,0,0,0
9,745,2,0,0,0,0
9,746,2,0,0,0,0
9,747,2,0,0,0,0
9,748,2,0,0,0,0
9,749,2,0,0,0,0
9,750,2,0,0,0,0
9,751,2,0,0,0,0
9,752,2,0,0,0,0
9,753,2,0,0,0,0
9,754,2,0,0,0,0
9,755,2,0,0,0,0
9,756,2,0,0,0,0
9,757,2,0,0,0,0
9,758,2,0,0,0,0
9,759,2,0,0,0,0
9,760,2,0,0,0,0
9,761,2,0,0,0,0
9,762,2,0,0,0,0
9,763,2,0,0,0,0
9,764,2,0,0,0,0
9,765,2,0,0,0,0
9,766,2,0,0,0,0
9,767,2,0,0,0,0
9,768,2,0,0,0,0
9,769,2,0,0,0,0
9,770,2,0,0,0,0
9,771,2,0,0,0,0
9,772,2,0,0,0,0
9,773,2,0,0,0,0
9,774,2,0,0,0,0
9,775,2,0,0,0,0
9,776,2,0,0,0,0
9,777,2,0,0,0,0
9,778,2,0,0,0,0
9,779,2,0,0,0,0
9,780,2,0,0,0,0
9,781,2,0,0,0,0
9,782,2,0,0,0,0
9,783,2,0,0,0,0
9,784,2,0,0,0,0
9,785,2,0,0,0,0
9,786,2,0,0,0,0
9,787,2,0,0,0,0
9,788,2,0,0,0,0
9,789,2,0,0,0,0
9,790,2,0,0,0,0
9,791,2,0,0,0,0
9,792,2,0,0,0,0
9,793,2,0,0,0,0
9,794,2,0,0,0,0
9,795,2,0,0,0,0
9,796,2,0,0,0,0
9,797,2,0,0,0,0
9,798,2,0,0,0,0
9,799,2,0,0,0,0
9,800,2,0,0,0,0
9,801,2,0,0,0,0
9,802,2,0,0,0,0
9,803,2,0,0,0,0
9,804,2,0,0,0,0
9,805,2,0,0,0,0
9,806,2,0,0,0,0
9,807,2,0,0,0,0
9,808,2,0,0,0,0
9,809,2,0,0,0,0
9,810,2,0,0,0,0
9,811,2,0,0,0,0
9,812,2,0,0,0,0
9,813,2,0,0,0,0
9,814,2,0,0,0,0
9,815,2,0,0,0,0
9,816,2,0,0,0,0
9,817,2,0,0,0,0
9,818,2,0,0,0,0
9,819,2,0,0,0,0
9,820,2,0,0,0,0
9,821,2,0,0,0,0
9,822,2,0,0,0,0
9,823,2,0,0,0,0
9,824,2,0,0,0,0
9,825,2,0,0,0,0
9,826,2,0,0,0,0
9,827,2,0,0,0,0
9,828,2,0,0,0,0
9,829,2,0,0,0,0
9,830,2,0,0,0,0
9,831,2,0,0,0,0
9,832,2,0,0,0,0
9,833,2,0,0,0,0
9,834,2,0,0,0,0
9,835,2,0,0,0,0
9,836,2,0,0,0,0
9,837,2,0,0,0,0
9,838,2,0,0,0,0
9,839,2,0,0,0,0
9,840,2,0,0,0,0
9,841,2,0,0,0,0
9,842,2,0,0,0,0
9,843,2,0,0,0,0
9,844,2,0,0,0,0
